,index,ratio
280,7557,1.2247378644764244
281,664,1.2250468551028346
282,702,1.2255236337898678
283,1494,1.2255936874373534
284,4761,1.2265513352414998
285,6160,1.226818123284049
286,3557,1.2269854041153887
287,5405,1.227011236765362
288,6625,1.2276426937377944
289,412,1.2283622647159511
290,5718,1.2288238641592153
291,8170,1.2299577385061815
292,4209,1.2307673399823744
293,2642,1.2313420286707588
294,6473,1.2314623181876232
295,8593,1.23223305227876
296,7782,1.233387566958634
297,5428,1.2355030666636346
298,2753,1.235767569675347
299,7130,1.2370340705253982
300,6689,1.2388598268788968
301,763,1.2391824161439753
302,4046,1.2402926035010782
303,4681,1.2427315763173585
304,9693,1.2443604485009605
305,1152,1.2452567582320218
306,6071,1.2453987682779553
307,1071,1.2507405692523166
308,7240,1.2512315343907505
309,7976,1.2518701023417997
310,2473,1.2533453461797242
311,4094,1.2538875125974818
312,1012,1.2550055543140881
313,259,1.2555424807273028
314,5707,1.2568733753094432
315,5977,1.2596123268816766
316,3504,1.2598633341328673
317,9654,1.2598711685747863
318,8947,1.2605706229344074
319,9486,1.2613631185560688
320,5957,1.2614509425404576
321,8125,1.2620839385897418
322,7255,1.2630652715535873
323,7702,1.2631098612193234
324,4901,1.2631748894901516
325,8941,1.2635458630064442
326,5144,1.263626041264401
327,106,1.263725477510644
328,4199,1.2643281857708397
329,3427,1.265952302484669
330,5784,1.2659763345944783
331,2811,1.2677536504930147
332,738,1.2693117602485202
333,3376,1.2694740193051268
334,988,1.2698842150947085
335,8279,1.2716429514750465
336,1036,1.2718370031180894
337,7697,1.2720426042047521
338,4299,1.2727524732202729
339,7013,1.2797874794630832
340,3677,1.2801507088674913
341,9058,1.2843033778090256
342,6242,1.2846048295636003
343,1547,1.2855674569839055
344,716,1.2862799846466713
345,7,1.2884137733514418
346,9107,1.291438082799926
347,2624,1.2920830589345955
348,4018,1.2927651771528685
349,1512,1.2929841263472734
350,252,1.294702908198869
351,870,1.2958850433624214
352,8187,1.2968481618699315
353,1375,1.2972730192781896
354,4959,1.298028480920702
355,177,1.2990873620329089
356,4509,1.2998128837083
357,1896,1.302059773542508
358,994,1.3025187327993086
359,2584,1.3039025812744478
360,2038,1.3050085387176114
361,6268,1.306106722120722
362,275,1.3075349363156687
363,5976,1.3114819090464855
364,9835,1.3115800942024332
365,2227,1.3125472996755185
366,8584,1.3137695477866398
367,250,1.3176568711847427
368,4827,1.318128237953661
369,3917,1.3184047101465424
370,5527,1.3197526265791877
371,4151,1.3200138440051463
372,7133,1.322508858203724
373,5813,1.322748440141007
374,8095,1.322887108643128
375,3771,1.323610307330357
376,5414,1.3254905087652484
377,1292,1.3272107828634974
378,1584,1.330466195724236
379,3333,1.3309397559234486
380,7457,1.3322789512554054
381,8342,1.33270204375871
382,3286,1.3330007509662631
383,490,1.3331724545667991
384,6363,1.3331762736282315
385,938,1.334590818445508
386,9007,1.3349447372104104
387,8979,1.3358507564651798
388,2545,1.3361291890743956
389,8233,1.3365339044758027
390,729,1.3389309485084422
391,9249,1.339280276673424
392,7253,1.3393786413672182
393,7653,1.3400269645852039
394,3862,1.3402405038621696
395,9718,1.3408387806336948
396,6672,1.3415197889493455
397,286,1.3417221035140217
398,5360,1.3423011376641407
399,2771,1.343068790974479
400,913,1.3449176446340636
401,2890,1.346356942924637
402,999,1.3483022946194334
403,5235,1.349350609769982
404,3213,1.3493918619029748
405,9211,1.3510734581258348
406,12,1.3524400114167712
407,9194,1.353038632368472
408,4364,1.3531005837516807
409,4383,1.3537957079919296
410,9530,1.354289579119169
411,1068,1.3548551019780828
412,2566,1.35553398566806
413,8904,1.3566460816109371
414,113,1.3570861030117218
415,1047,1.358953594344253
416,5180,1.3595096852935051
417,2571,1.3596037295556471
418,9832,1.3598565941803804
419,5975,1.3607160226074937
420,1627,1.3621897118719748
421,2166,1.3622261293873037
422,1871,1.3633268413320634
423,4850,1.3642961710438375
424,8283,1.3667910448817402
425,7286,1.3684591825579289
426,7786,1.3704861433401474
427,7368,1.3711567720306965
428,242,1.3715177884316117
429,555,1.3722720026232347
430,7655,1.3759157324783409
431,8812,1.3762359719803288
432,7619,1.3763303669291922
433,3238,1.376642114194596
434,2434,1.3778794644816363
435,2709,1.3780193633349218
436,400,1.3793000309731016
437,3729,1.3794749728457967
438,3903,1.3799367927147803
439,8329,1.3805001493360953
440,9064,1.383623921926471
441,8804,1.385949596503995
442,5130,1.386925410522033
443,1391,1.3879917531645203
444,6554,1.3899907340845477
445,9391,1.390513046551818
446,9300,1.390762417855629
447,3940,1.3907968203516141
448,4368,1.3921538468460526
449,4013,1.3925301595013717
450,9609,1.3938509058412747
451,2182,1.3944743918818954
452,3799,1.3969275231683533
453,1121,1.3972646861796096
454,3335,1.3977831322818643
455,9533,1.3988766769571204
456,9622,1.4010095126628967
457,2919,1.4029080801608305
458,9559,1.403059911075014
459,8902,1.4035818254760166
460,77,1.4045687071423087
461,9820,1.4061448806288719
462,5857,1.408459995818783
463,3723,1.41237403748991
464,5111,1.4127149245567825
465,3243,1.413998143226074
466,6091,1.4145848329647246
467,9472,1.4146111830777857
468,1275,1.4162011538732866
469,1970,1.416796294566881
470,2870,1.420241933179346
471,7367,1.4219169688283626
472,7241,1.422860449171684
473,4987,1.4242329129856601
474,7535,1.424415653622116
475,6919,1.425288016961246
476,5352,1.4281398338390552
477,968,1.4294153208854277
478,1482,1.4298372566065145
479,7134,1.430440683060265
480,9506,1.4314233037907225
481,3030,1.4319210577483958
482,347,1.4324120510172296
483,5159,1.4336940219016043
484,6466,1.4346240122242113
485,4221,1.435232916975533
486,6707,1.4360544381299705
487,4206,1.4366955649708564
488,5404,1.4371366756636677
489,2319,1.4374205560601607
490,1156,1.437547052915325
491,1408,1.4382170912700238
492,7698,1.440340601270136
493,8030,1.4407142952545466
494,1645,1.4407802552507585
495,9861,1.4410694048618968
496,7687,1.4422305760632057
497,6227,1.4423756793817646
498,9250,1.4439123352561654
499,7680,1.4462648049394276
500,2937,1.4472071054563096
501,4360,1.4497378975049593
502,2532,1.4497578254402577
503,603,1.4507681746392662
504,2343,1.451662234472202
505,9771,1.4519876404322047
506,2946,1.452486165185853
507,488,1.4525388293068031
508,290,1.4530015891992412
509,1082,1.4530266460499721
510,1906,1.4531602748721189
511,8955,1.4541147242630819
512,9290,1.4544059954009603
513,6523,1.4557020542731152
514,5367,1.4563644302931933
515,1435,1.4579388799962372
516,1232,1.4585437444820477
517,4530,1.4591671174417526
518,5888,1.4596006702156856
519,64,1.4605704253852325
520,9736,1.4607682981216015
521,9197,1.4633295474222772
522,3232,1.4648773641927728
523,374,1.4654590256513287
524,2736,1.4659723960948092
525,368,1.4670226309972687
526,4663,1.4704067037741346
527,5962,1.4747926222236976
528,3770,1.4766700482426875
529,7791,1.4770066438139733
530,483,1.477890766924437
531,1464,1.4793820802072009
532,817,1.480787879904248
533,5949,1.4811098993944802
534,3559,1.481544357733952
535,7616,1.484006933428185
536,5097,1.4875095429560732
537,9951,1.4878679150553522
538,2875,1.488576179338222
539,2542,1.4889344824914539
540,6582,1.489897697382107
541,8669,1.491659858824955
542,1013,1.491928707320318
543,5343,1.4950707188614218
544,9755,1.4983279801597589
545,660,1.499420051007105
546,6972,1.4999721501237109
547,1948,1.4999958355508052
548,3565,1.5003061712369645
549,8189,1.5003147344138037
550,1144,1.5010948483810833
551,9281,1.5012922342392931
552,9605,1.5013875016251055
553,4783,1.5025126387486145
554,376,1.5050927013132611
555,8197,1.5052605935755712
556,1090,1.506859231545715
557,2493,1.5069268066990857
558,720,1.5078123129844452
559,2001,1.50791579431479
560,7002,1.508542991252861
561,5729,1.5105022402044168
562,9655,1.5113033795257094
563,965,1.513956168520891
564,6023,1.5147656406306598
565,6911,1.5150972928448623
566,324,1.5158386457065074
567,9653,1.5167055640356626
568,5728,1.5175078083500262
569,2052,1.5175158063869165
570,4590,1.517963780066968
571,714,1.5181012569350532
572,1942,1.5192542024848879
573,9652,1.5201875779409728
574,2821,1.522069063828202
575,5886,1.5221039318736
576,1926,1.5238178400492062
577,4213,1.5247764648154472
578,718,1.5266723725002525
579,454,1.5268571992720434
580,2715,1.5273393445917534
581,9753,1.5274129124398368
582,6116,1.5298955529133282
583,8332,1.5313122461658972
584,689,1.5319545476886143
585,9742,1.5327229166862917
586,1066,1.5331614181330167
587,7652,1.5332660643503053
588,1497,1.536116439127257
589,2460,1.5376171515425223
590,9918,1.539300092259628
591,471,1.5421903381571023
592,7808,1.5429126588000457
593,8278,1.5430244664380184
594,8929,1.543198088206235
595,5720,1.5438156296510792
596,6692,1.5450550958487408
597,4231,1.5456092895900593
598,6040,1.5485983642415397
599,8615,1.5492601518625901
600,3069,1.5524296544540996
601,7747,1.5535330637524827
602,3790,1.5570958375269188
603,1114,1.557323134115595
604,3208,1.5581728598722948
605,1314,1.5602747741288274
606,7079,1.5609020058776777
607,3078,1.5613472117295328
608,6652,1.5615198492082993
609,2927,1.5620143500297556
610,4314,1.56312242889231
611,3707,1.5632904874463847
612,8953,1.563512258019186
613,2060,1.5658653840053898
614,8735,1.5672823643569678
615,8527,1.5673533978231615
616,3426,1.5674013187378717
617,1941,1.5676846006424474
618,6150,1.5680980427672908
619,1811,1.5706048655961358
620,5853,1.5718530959498052
621,3783,1.5718792216639457
622,6082,1.573603458157123
623,7339,1.5743224222057883
624,2265,1.5782009142455315
625,417,1.578549189758366
626,277,1.5790860697267197
627,6126,1.5798195062127784
628,8550,1.585394843082881
629,7463,1.5858742712429115
630,1296,1.5859167344301568
631,691,1.5868183514715464
632,3344,1.5868288768167067
633,2970,1.5868857226398934
634,7951,1.5907381279714012
635,119,1.5921676825911104
636,7539,1.5932196217101287
637,2544,1.5937172612495203
638,989,1.5937994076771578
639,3924,1.5977340713509167
640,2617,1.5984184133333594
641,688,1.6044096463788962
642,5676,1.604917009660318
643,5597,1.6073425235886345
644,2678,1.6095329850751243
645,8726,1.610014256983094
646,748,1.610474939478858
647,2720,1.6115612321643484
648,3492,1.611966955677704
649,7571,1.6129679925829088
650,4062,1.6143484747647632
651,6569,1.6146472779472891
652,833,1.616087576756985
653,5601,1.6164651083837263
654,4623,1.6168197077089443
655,8281,1.6171699494866467
656,4683,1.6214219358561646
657,6475,1.6251566723179365
658,3002,1.6260304568787287
659,8009,1.628273352341721
660,5349,1.628559140595358
661,8752,1.6297447368973388
662,9422,1.6300711010874545
663,622,1.6306775890686103
664,1899,1.6308338192177272
665,9817,1.6313011061308562
666,6136,1.6319670838781397
667,1363,1.6329604846082062
668,3646,1.633232934665204
669,5905,1.63582135262405
670,3619,1.6379092026763133
671,4640,1.6380896385776749
672,2330,1.6389155700412508
673,1559,1.6412163615071358
674,510,1.6432161547827744
675,7219,1.6435642394140524
676,3424,1.6435956416111093
677,4619,1.6452013223367454
678,4966,1.6453105206168923
679,7107,1.6459900242818568
680,3888,1.6467758842988462
681,7360,1.6470939589405897
682,6983,1.647996512066144
683,6886,1.6488659701984727
684,4225,1.6491836746642219
685,4748,1.650506090515579
686,9233,1.6526851946588206
687,1654,1.6534734488225336
688,1572,1.6543743946287746
689,7234,1.654687369504405
690,6631,1.659236771613051
691,8948,1.6595270715819805
692,5695,1.6617205936372004
693,1276,1.662001819494528
694,2552,1.6622411706709879
695,4239,1.6664751677810203
696,4102,1.6675435948212753
697,4578,1.6681192938439826
698,4134,1.6690374348246901
699,5362,1.6728731006711892
700,1475,1.6737347619880147
701,1452,1.674898867311795
702,4599,1.6751551724361673
703,3530,1.6763186842860758
704,3160,1.6768927048671454
705,7378,1.6773365258368707
706,532,1.6781990713904846
707,959,1.6789557522654701
708,2362,1.6791347622785973
709,9871,1.6825298004810478
710,7609,1.6858037968446842
711,5435,1.686114250546668
712,121,1.6863956181928073
713,3460,1.6876739633143343
714,2708,1.6880022499776282
715,9416,1.6910662140755828
716,1768,1.6915854398463193
717,6059,1.6953411712443904
718,8092,1.6969740551113157
719,3343,1.6970060860579408
720,2740,1.6971205477201412
721,5079,1.6973900519554008
722,1061,1.6976555892605156
723,4045,1.698029736492548
724,7354,1.701490516050674
725,9141,1.7028102736987147
726,2550,1.7040049627832126
727,9704,1.7040441858010136
728,9875,1.705589414823269
729,5096,1.7059488796028328
730,1127,1.7061247028049007
731,5875,1.707601874692815
732,389,1.7076956337816533
733,2105,1.7098499062369161
734,5456,1.7101222982874953
735,5999,1.7105021652835728
736,3885,1.711164648952301
737,8592,1.7113979134227693
738,7194,1.711408701001579
739,1394,1.7114934183317856
740,9974,1.712050892758574
741,7379,1.7121905240522861
742,7438,1.7128954234470315
743,1453,1.7133455503130202
744,3391,1.7137726570364984
745,8945,1.715247567308573
746,1895,1.7157727807778653
747,9782,1.7161737027467419
748,1429,1.7166380924118125
749,6240,1.7177260677616193
750,5705,1.717805348813735
751,5137,1.7178169866195017
752,8017,1.7178587436916584
753,5315,1.7182815326423786
754,2410,1.7188107853170893
755,533,1.720381982319599
756,926,1.720891330498355
757,1523,1.7246867183633547
758,2564,1.7303960417124435
759,623,1.7305445227597132
760,9254,1.731028205812458
761,2441,1.7317192307285665
762,1508,1.7319505591947078
763,8333,1.7320240230765584
764,560,1.7323057265495585
765,650,1.7329939017156815
766,8899,1.7354160641830074
767,5838,1.7358653246198812
768,696,1.7373119682718077
769,5244,1.7381829550423749
770,1749,1.7386171426101422
771,9629,1.7391002058505518
772,1166,1.7393602292134875
773,1825,1.739740058634765
774,3764,1.7408986978530425
775,2961,1.7419008579696404
776,9728,1.7434296642665146
777,3574,1.7434597687436348
778,8265,1.744545025167244
779,5017,1.7447262032946484
780,7143,1.7454199186663966
781,2310,1.7463982177420168
782,3202,1.7464884780140313
783,6614,1.7466492460269087
784,3927,1.7470190054038557
785,284,1.7503669061630815
786,5263,1.752900096475981
787,1458,1.754546698018359
788,1593,1.7562463441591332
789,4198,1.757506831254183
790,3476,1.7581732077004921
791,7208,1.7584313803045548
792,5672,1.7596039579628813
793,6005,1.760596092918735
794,9571,1.7611863337779163
795,7765,1.7633517237812084
796,8305,1.763436559512405
797,5182,1.7646503909685418
798,1365,1.7658111600803519
799,9885,1.7660537415179807
800,4884,1.7677497316112016
801,7775,1.768430090381792
802,4380,1.7734520148643167
803,2378,1.7752941215541582
804,457,1.7756757966324201
805,3808,1.7767532274292457
806,3798,1.7780813490235425
807,2630,1.778159279137784
808,2289,1.7822999475233843
809,2456,1.7823662244478928
810,1888,1.7823792489992665
811,9287,1.7831707080386596
812,5312,1.783758186382212
813,3897,1.7847426820105143
814,5988,1.7848982591200004
815,3615,1.787141571423024
816,7094,1.7891068924434446
817,9522,1.7900814058707337
818,7634,1.791893494087499
819,3412,1.7928218442520172
820,8253,1.7955114438752113
821,5959,1.7961777007327908
822,8442,1.798371595622762
823,2147,1.798834905006429
824,6013,1.7989249373035052
825,572,1.8005657460790105
826,6496,1.802503712614222
827,7030,1.8037202443659468
828,9746,1.8079914081240267
829,406,1.8092160082030337
830,2257,1.8112712686049806
831,59,1.8157351607514776
832,4982,1.8163677249901287
833,1478,1.8169796868266814
834,3136,1.8225043568649641
835,4470,1.8237989704967872
836,3728,1.8250046334177947
837,6011,1.8261058317158967
838,8487,1.8263174215970002
839,4444,1.8263305521326367
840,7108,1.827200703690117
841,2860,1.8274011859782004
842,235,1.828339934755556
843,80,1.830723979783935
844,9241,1.831209531236318
845,8275,1.8330004370406119
846,4323,1.8354406334474442
847,616,1.8384564111847124
848,2039,1.8403491384295783
849,4321,1.8412461297594092
850,5218,1.8421236417903064
851,3485,1.8422949669960138
852,3491,1.8427841474414863
853,4536,1.842810570550165
854,5745,1.843990985775226
855,2162,1.8442698691381207
856,1968,1.8446947117281238
857,3115,1.8465622545211564
858,9046,1.847041897757461
859,6043,1.8475846007750418
860,6433,1.8492522620512573
861,9862,1.8510104465570423
862,3623,1.8528923155111126
863,9037,1.8533218027962417
864,1566,1.8541005333278846
865,8887,1.8542598026607793
866,4265,1.8553545055364626
867,5163,1.8557978428749016
868,5197,1.8618588988237574
869,2547,1.861880227151387
870,1651,1.8624244552560796
871,5269,1.8629386190579595
872,3948,1.863172277056714
873,2512,1.8638289590952548
874,4421,1.8648212022283197
875,3542,1.8661303938227356
876,8596,1.8696206758226086
877,3591,1.872080409918948
878,6647,1.8752451213695207
879,6549,1.8753327564864226
880,2772,1.8754705315104174
881,7209,1.8766557992123856
882,6284,1.8836729780065857
883,2271,1.8842873338083972
884,9778,1.8866466078330164
885,3868,1.8884658780784649
886,8826,1.8893454396156613
887,605,1.8902366729132272
888,4357,1.8902897532292198
889,8750,1.8916514209730537
890,885,1.8952204342432353
891,6004,1.895817733239424
892,7868,1.895817886464685
893,4967,1.8974286484287066
894,9962,1.898477453004997
895,9243,1.904614337646559
896,346,1.905569864548848
897,4114,1.9056206310601558
898,3298,1.9066979739206789
899,8508,1.9086308669759933
900,7531,1.9090150205415284
901,6939,1.9109893928816364
902,9905,1.9123386527054411
903,1567,1.9138363541286953
904,2610,1.9138728806684584
905,627,1.9140686517324026
906,2216,1.9146560618890047
907,6166,1.9150559460881176
908,5821,1.9158836239201915
909,9346,1.9164199238762658
910,1641,1.9167425167974044
911,7873,1.918283984069319
912,5427,1.9187195410491378
913,8069,1.9213655267299512
914,8016,1.922848454774818
915,4201,1.9246431641196882
916,8900,1.9255688963317887
917,2078,1.9267528252409416
918,301,1.928107516625424
919,96,1.9286574887011843
920,1125,1.9288203185977875
921,3970,1.929331496710793
922,2783,1.9293721766345953
923,631,1.931328204387899
924,9854,1.9331439767976695
925,9989,1.9376542599098607
926,9450,1.9380606833177325
927,2892,1.9385477700860196
928,6936,1.9399070577105821
929,6369,1.9411396067546052
930,5440,1.9428380548633466
931,2673,1.9440797508549097
932,9165,1.9441621940260652
933,5803,1.9443402676775456
934,6391,1.9447372034066117
935,3477,1.945078385046155
936,7076,1.9460802130428272
937,1992,1.9494434074652576
938,1303,1.9523839866556645
939,464,1.9529221396943837
940,3720,1.9552590142708082
941,9928,1.9554054079361258
942,8772,1.9555760489759255
943,5775,1.9557876355821215
944,4482,1.9603205865712734
945,2014,1.9607572984423942
946,5864,1.9615240872474609
947,9793,1.9626028859383842
948,5184,1.9626533753562787
949,1689,1.964289894803234
950,2414,1.9648833707521811
951,3768,1.9662430335062822
952,9400,1.9680024910781193
953,3497,1.9725524201230797
954,7351,1.9749516023855025
955,3895,1.9759915715371168
956,762,1.9774430844755315
957,1078,1.9782834264551574
958,8944,1.9810975201857168
959,9216,1.9897307032546998
960,8368,1.990488901198047
961,2268,1.9906018757412416
962,2663,1.9922398399586414
963,6546,1.9928403145965727
964,624,1.9930313655549226
965,7322,1.9973639066613231
966,3278,1.9978620209578162
967,6443,1.9987585114778503
968,3915,2.0013842864248383
969,1800,2.0020275794115134
970,1039,2.0021040671024264
971,1461,2.0049509425540304
972,962,2.0051143190979683
973,2427,2.0081944185736793
974,6865,2.010425018667245
975,308,2.012364353974112
976,642,2.01480298806012
977,4488,2.017827825606695
978,3881,2.0180414812612666
979,4143,2.0210200008353993
980,2730,2.0212944997744566
981,6854,2.021442036401228
982,3939,2.021911631524164
983,4414,2.0220773853801375
984,8920,2.0223967139915695
985,9666,2.02335058233271
986,6508,2.025306241754714
987,3411,2.0266818131523046
988,4343,2.027394283978409
989,4895,2.028329304427068
990,404,2.0289444719436327
991,8229,2.0334939095158093
992,4405,2.0364603079247425
993,2857,2.0376657558149396
994,9173,2.0421781140360364
995,9865,2.0429591899646677
996,9887,2.045220548103399
997,834,2.0454603394359605
998,8258,2.048167689726668
999,317,2.0482167248859344
1000,5577,2.0497759618955667
1001,2845,2.049867839430342
1002,4950,2.052568371072144
1003,2696,2.052598286364256
1004,5630,2.0527533487587974
1005,4149,2.0538303533175184
1006,7371,2.0548589514577986
1007,2382,2.0550705106783846
1008,4185,2.055101981564449
1009,9188,2.0564664841337286
1010,6081,2.057188447712687
1011,7220,2.057775965033211
1012,4072,2.0594673879975156
1013,906,2.0606067984311625
1014,1088,2.060729581766403
1015,7795,2.060768905918692
1016,5986,2.0609881775288392
1017,5523,2.0642033552891847
1018,9386,2.0662901108219205
1019,7429,2.0684409652449878
1020,3972,2.0712183777896045
