,index,ratio
632,7237,1.2603507295331238
633,1458,1.2606992980684788
634,1899,1.2621359020377223
635,9576,1.262188960237282
636,2345,1.2626780379621143
637,7030,1.2630598561034836
638,898,1.263239904478754
639,2142,1.2652581891726382
640,8207,1.2654992295315803
641,3769,1.2657715614769145
642,9158,1.2674852218561186
643,4838,1.2676864870089828
644,7186,1.267740703194279
645,8217,1.2678337529187453
646,5790,1.2681485093026983
647,3150,1.2682524488499511
648,9775,1.2687000580076575
649,4718,1.2692149447633938
650,1393,1.2694458267633282
651,9673,1.2697349389521744
652,339,1.271439883809738
653,1050,1.2717278583758045
654,736,1.2718776201471929
655,3089,1.27339898774552
656,1014,1.2734875945031299
657,9516,1.273833484242766
658,661,1.274256965731713
659,77,1.2745112528625786
660,4137,1.2745550071336624
661,4943,1.2746560281138912
662,6126,1.275149465005186
663,7799,1.2752693077173702
664,2585,1.2759465838369224
665,9722,1.2761381375571268
666,8253,1.2775663059485198
667,6493,1.2786554407563517
668,1241,1.2786700506101563
669,3698,1.2800680178014792
670,401,1.2804632497274635
671,9001,1.2805750422173718
672,1328,1.2808296272675332
673,125,1.2831220950950408
674,3874,1.2835815422334549
675,3829,1.2836183227456701
676,7892,1.2838304084635566
677,32,1.2839537362551934
678,7624,1.2840091332394497
679,8030,1.2844945592276826
680,4038,1.2852738039420863
681,2983,1.2856308762603739
682,6392,1.285897823025718
683,5045,1.2873402823449842
684,4534,1.2884871511262301
685,8358,1.2887827091774726
686,1560,1.2888592597423372
687,4553,1.2891090970442591
688,7190,1.2894576692710118
689,9922,1.2904906580140825
690,7535,1.2907644170278567
691,1427,1.2919000099189717
692,2671,1.2927578372163546
693,6643,1.2928766206572992
694,4126,1.293603506779752
695,1669,1.2955464062994269
696,2780,1.2956502472334226
697,8281,1.2956768093379851
698,2726,1.296114923870567
699,7297,1.2966262343408492
700,4271,1.2966345320015555
701,6826,1.2978728583453933
702,8788,1.2981566773500903
703,5971,1.2985132731521747
704,2309,1.2991309660209414
705,8960,1.3004235665789332
706,5137,1.3018653426495514
707,6054,1.302357504966836
708,144,1.302930196226688
709,24,1.3040710510952929
710,8317,1.3060760917044172
711,1073,1.3067184977179598
712,4561,1.3067447866642912
713,2197,1.3081714256362944
714,9015,1.3087506621245029
715,7313,1.3087668468574627
716,9022,1.309104565240729
717,5887,1.309731419382477
718,5320,1.3097450250484672
719,2698,1.310023473801222
720,9326,1.310658511554801
721,3799,1.3108410360771008
722,8962,1.311038708383851
723,5449,1.3115160258625607
724,7181,1.3128870492431817
725,8110,1.3135757553872403
726,4397,1.314160552891502
727,2856,1.316837847273358
728,4436,1.3171051607663897
729,8646,1.3181539532069826
730,9220,1.3183157840171564
731,5487,1.3185550076084671
732,2627,1.3191449113960882
733,8109,1.3200465472955343
734,8442,1.320408006285676
735,3343,1.3212063385903217
736,96,1.3213393677519076
737,855,1.3226828316841874
738,8965,1.3228888696587622
739,2602,1.32316854649197
740,3378,1.323332310767617
741,747,1.3234755153544926
742,1895,1.3235080822052157
743,6519,1.3248838786577315
744,8861,1.326890043626882
745,7621,1.3269576600686201
746,9193,1.3276424447263253
747,3543,1.3279824983063164
748,8986,1.3280939159716012
749,2127,1.3281211649339346
750,7499,1.3283200784472227
751,7542,1.3286153334428081
752,2687,1.3292980410624144
753,8526,1.331111483962589
754,4556,1.3316640047792123
755,5423,1.3321637115490077
756,759,1.333436671088875
757,867,1.3338445763068612
758,5439,1.3341778563022233
759,3713,1.3341933195782338
760,1408,1.3344641981246272
761,2810,1.334691339467117
762,6097,1.3351292775642065
763,8198,1.3356610528175874
764,4407,1.336398510562185
765,1750,1.336881132873119
766,1197,1.3368958636680652
767,9978,1.3371527517698025
768,7360,1.3371786657443152
769,2854,1.3374315378174344
770,6362,1.3377732657829418
771,1621,1.338316291136734
772,3518,1.340035971057266
